:,DocumentTypeTest::constructorValidationOkWithBlankName,DocumentTypeTest::constructorValidationOkWithBlankPublicAndSystemIds,DocumentTypeTest::constructorValidationThrowsExceptionOnNulls,DocumentTypeTest::outerHtmlGeneration,DocumentType_ESTest::test0,DocumentType_ESTest::test1,DocumentType_ESTest::test2,DocumentType_ESTest::test3,HtmlParserTest::associatedFormControlsWithDisjointForms,HtmlParserTest::commentBeforeHtml,HtmlParserTest::convertsImageToImg,HtmlParserTest::createsDocumentStructure,HtmlParserTest::createsFormElements,HtmlParserTest::createsStructureFromBodySnippet,HtmlParserTest::discardsNakedTds,HtmlParserTest::doesNotCreateImplicitLists,HtmlParserTest::doesNotFindShortestMatchingEntity,HtmlParserTest::dropsUnterminatedAttribute,HtmlParserTest::dropsUnterminatedTag,HtmlParserTest::emptyTdTag,HtmlParserTest::findsCharsetInMalformedMeta,HtmlParserTest::handleNullContextInParseFragment,HtmlParserTest::handles0CharacterAsText,HtmlParserTest::handlesBaseTags,HtmlParserTest::handlesBaseWithoutHref,HtmlParserTest::handlesBlocksInDefinitions,HtmlParserTest::handlesCdata,HtmlParserTest::handlesCommentsInTable,HtmlParserTest::handlesDataOnlyTags,HtmlParserTest::handlesEscapedData,HtmlParserTest::handlesEscapedScript,HtmlParserTest::handlesFrames,HtmlParserTest::handlesImplicitCaptionClose,HtmlParserTest::handlesInputInTable,HtmlParserTest::handlesInvalidDoctypes,HtmlParserTest::handlesInvalidStartTags,HtmlParserTest::handlesJavadocFont,HtmlParserTest::handlesKnownEmptyBlocks,HtmlParserTest::handlesMisnestedTagsBI,HtmlParserTest::handlesMisnestedTagsBP,HtmlParserTest::handlesMultiClosingBody,HtmlParserTest::handlesNestedImplicitTable,HtmlParserTest::handlesNewlinesAndWhitespaceInTag,HtmlParserTest::handlesNullInComments,HtmlParserTest::handlesNullInData,HtmlParserTest::handlesQuotesInCommentsInScripts,HtmlParserTest::handlesSolidusAtAttributeEnd,HtmlParserTest::handlesSolidusInA,HtmlParserTest::handlesSpanInTbody,HtmlParserTest::handlesTagsInTextarea,HtmlParserTest::handlesTbodyTable,HtmlParserTest::handlesTextAfterData,HtmlParserTest::handlesTextArea,HtmlParserTest::handlesUnclosedAnchors,HtmlParserTest::handlesUnclosedCdataAtEOF,HtmlParserTest::handlesUnclosedDefinitionLists,HtmlParserTest::handlesUnclosedFormattingElements,HtmlParserTest::handlesUnclosedRawtextAtEof,HtmlParserTest::handlesUnclosedScriptAtEof,HtmlParserTest::handlesUnclosedTitle,HtmlParserTest::handlesUnclosedTitleAtEof,HtmlParserTest::handlesUnexpectedMarkupInTables,HtmlParserTest::handlesUnknownInlineTags,HtmlParserTest::handlesUnknownNamespaceTags,HtmlParserTest::handlesUnknownTags,HtmlParserTest::handlesWhatWgExpensesTableExample,HtmlParserTest::handlesWhitespaceInoDocType,HtmlParserTest::handlesXmlDeclarationAsBogusComment,HtmlParserTest::ignoresContentAfterFrameset,HtmlParserTest::ignoresDupeEndTrTag,HtmlParserTest::noErrorsByDefault,HtmlParserTest::noImplicitFormForTextAreas,HtmlParserTest::noTableDirectInTable,HtmlParserTest::normalisedBodyAfterContent,HtmlParserTest::normalisesDocument,HtmlParserTest::normalisesEmptyDocument,HtmlParserTest::normalisesHeadlessBody,HtmlParserTest::parsesBodyFragment,HtmlParserTest::parsesComments,HtmlParserTest::parsesQuiteRoughAttributes,HtmlParserTest::parsesRoughAttributes,HtmlParserTest::parsesSimpleDocument,HtmlParserTest::parsesUnterminatedComments,HtmlParserTest::parsesUnterminatedOption,HtmlParserTest::parsesUnterminatedTextarea,HtmlParserTest::preservesSpaceInScript,HtmlParserTest::preservesSpaceInTextArea,HtmlParserTest::reconstructFormattingElements,HtmlParserTest::reconstructFormattingElementsInTable,HtmlParserTest::relaxedBaseEntityMatchAndStrictExtendedMatch,HtmlParserTest::testAFlowContents,HtmlParserTest::testFontFlowContents,HtmlParserTest::testHeaderContents,HtmlParserTest::testHgroup,HtmlParserTest::testNoImagesInNoScriptInHead,HtmlParserTest::testRelaxedTags,HtmlParserTest::testSpaceAfterTag,HtmlParserTest::testSpanContents,HtmlParserTest::tracksErrorsWhenRequested,HtmlParserTest::tracksLimitedErrorsWhenRequested,RegressionTest0::test01,RegressionTest0::test02,RegressionTest0::test03,RegressionTest0::test04,RegressionTest0::test05,RegressionTest0::test06,RegressionTest0::test07,RegressionTest0::test08,RegressionTest0::test09,RegressionTest0::test10,RegressionTest0::test11,RegressionTest0::test12,RegressionTest0::test13,RegressionTest0::test14,RegressionTest0::test15,RegressionTest0::test16,RegressionTest0::test17,RegressionTest0::test18,RegressionTest0::test19,RegressionTest0::test20,RegressionTest0::test21,RegressionTest0::test22,RegressionTest0::test23,RegressionTest0::test24,RegressionTest0::test25,RegressionTest0::test26,RegressionTest0::test27,RegressionTest0::test28,RegressionTest0::test29,RegressionTest0::test30,RegressionTest0::test31,RegressionTest0::test32,RegressionTest0::test33,RegressionTest0::test34,RegressionTest0::test35,RegressionTest0::test36,RegressionTest0::test37,RegressionTest0::test38,RegressionTest0::test39,RegressionTest0::test40,RegressionTest0::test41,RegressionTest0::test42,RegressionTest0::test43,RegressionTest0::test44,RegressionTest0::test45,RegressionTest0::test46,RegressionTest0::test47,RegressionTest0::test48,RegressionTest0::test49,RegressionTest0::test50,RegressionTest0::test51,RegressionTest0::test52,RegressionTest0::test53,RegressionTest0::test54,RegressionTest0::test55,RegressionTest0::test56,RegressionTest0::test57,RegressionTest0::test58,RegressionTest0::test59,RegressionTest0::test60,RegressionTest0::test61,RegressionTest0::test62,RegressionTest0::test63,RegressionTest0::test64,RegressionTest0::test65,RegressionTest0::test66,RegressionTest0::test67,RegressionTest0::test68,RegressionTest0::test69,RegressionTest0::test70,RegressionTest0::test71,RegressionTest0::test72,RegressionTest0::test73,RegressionTest0::test74,RegressionTest0::test75,RegressionTest0::test76,RegressionTest0::test77,RegressionTest0::test78,RegressionTest0::test79,RegressionTest0::test80,RegressionTest0::test81,RegressionTest0::test82,RegressionTest0::test83,RegressionTest0::test84,RegressionTest0::test85,RegressionTest0::test86,RegressionTest0::test87,RegressionTest0::test88,RegressionTest0::test89,RegressionTest0::test90,RegressionTest0::test91,RegressionTest0::test92,RegressionTest0::test93,RegressionTest0::test94,RegressionTest0::test95,
HtmlParserTest::convertsImageToImg ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::createsDocumentStructure ,11,11,11,11,9,11,10,10,9,11,11,0,9,11,11,7,11,11,9,11,11,7,11,8,11,11,8,11,9,10,11,11,11,8,11,11,8,11,11,11,9,11,11,11,11,11,11,11,8,11,11,11,11,11,9,8,10,11,11,11,11,11,11,11,10,11,10,11,11,11,9,11,11,11,11,11,11,11,10,11,10,9,9,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,9,18,12,26,13,54,61,10,57,48,10,56,23,70,25,61,46,10,83,15,18,46,71,18,10,70,10,54,65,29,49,50,10,45,59,75,10,55,10,10,60,60,51,65,66,10,59,10,64,23,52,10,75,57,67,10,59,53,18,64,37,10,20,54,35,74,39,71,58,54,39,56,10,10,10,10,39,10,28,52,16,10,65,10,10,70,67,66,14,58,63,57,37,20,54,17,
HtmlParserTest::createsFormElements ,3,3,3,4,6,3,3,6,0,3,3,9,0,3,3,10,3,3,3,3,3,3,3,4,3,3,3,3,2,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,19,13,27,14,57,63,9,59,50,9,58,23,72,26,63,48,5,86,16,18,48,73,18,7,72,5,56,68,30,51,53,7,46,61,77,7,57,6,4,62,62,53,67,68,5,61,9,67,24,53,5,77,59,69,5,61,55,18,66,38,5,21,56,36,76,40,73,60,56,40,58,6,6,5,5,40,5,29,53,17,8,67,5,5,72,69,69,15,60,65,59,38,20,56,17,
HtmlParserTest::createsStructureFromBodySnippet ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::discardsNakedTds ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::doesNotCreateImplicitLists ,12,12,12,12,10,12,11,11,10,12,12,7,10,12,12,0,12,12,10,12,12,9,12,11,12,12,8,12,11,11,12,12,12,9,12,12,11,12,12,12,10,12,12,12,12,12,12,12,8,12,12,12,12,12,10,8,11,12,12,12,12,12,12,12,11,12,11,12,12,12,10,12,12,12,12,12,12,12,11,12,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,20,14,28,15,56,63,11,59,50,12,58,24,72,27,63,48,12,85,17,19,48,73,19,12,72,12,56,67,31,51,52,12,47,61,77,12,57,12,12,62,61,53,67,68,12,61,12,66,25,54,12,77,59,69,12,61,55,19,66,39,12,22,56,37,76,41,73,60,55,41,58,12,12,12,12,41,12,30,54,18,11,67,12,12,72,68,68,16,60,65,59,39,21,56,18,
HtmlParserTest::doesNotFindShortestMatchingEntity ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::dropsUnterminatedAttribute ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::dropsUnterminatedTag ,2,2,3,4,5,2,3,6,3,2,2,9,3,2,2,10,2,2,0,2,2,4,2,7,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,2,2,2,2,2,2,3,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,4,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::emptyTdTag ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::findsCharsetInMalformedMeta ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::handleNullContextInParseFragment ,5,5,5,5,6,5,4,5,3,5,5,7,3,5,5,9,5,5,4,5,5,0,5,6,5,5,4,5,3,4,5,5,5,3,5,5,3,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,3,4,4,5,5,5,5,5,5,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,4,5,4,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,4,18,12,26,13,55,61,10,57,48,10,56,22,70,25,61,46,6,84,15,18,46,71,17,8,70,6,54,66,29,49,51,8,45,59,75,8,55,7,5,60,60,51,65,66,6,59,10,65,23,52,6,75,57,67,6,59,53,18,64,37,6,21,54,35,74,39,71,58,54,39,56,7,7,6,6,39,6,28,52,16,10,65,6,6,70,67,67,14,58,63,57,37,19,54,16,
HtmlParserTest::handles0CharacterAsText ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::handlesBaseTags ,7,7,7,7,7,7,6,7,4,7,7,8,4,7,7,11,7,7,7,7,7,6,7,0,7,7,7,7,5,6,7,7,7,7,7,7,5,7,7,7,6,7,7,7,7,7,7,7,6,7,7,7,7,7,7,6,6,7,7,7,7,7,7,7,6,7,6,7,7,7,7,7,7,7,7,7,7,7,5,7,6,5,4,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,17,11,25,13,55,61,9,57,48,9,56,21,70,24,61,46,6,84,14,17,46,71,16,7,70,6,54,66,28,49,51,7,44,59,75,7,55,7,5,60,60,51,65,66,6,59,9,65,22,51,6,74,57,67,6,59,53,17,64,36,6,19,54,34,74,38,71,58,54,38,56,7,7,6,6,38,6,27,51,15,8,65,6,6,70,67,67,13,58,63,57,36,19,54,15,
HtmlParserTest::handlesBaseWithoutHref ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::handlesBlocksInDefinitions ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::handlesCdata ,4,4,4,4,4,4,4,6,3,4,4,8,3,4,4,8,4,4,2,4,4,4,4,7,4,4,0,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,21,15,29,16,58,64,10,60,51,10,59,25,73,28,64,49,6,87,18,20,49,74,20,8,73,6,57,69,32,52,54,8,48,62,78,8,58,7,5,63,63,54,68,69,6,62,10,68,26,55,6,78,60,70,6,62,56,20,67,40,6,23,57,38,77,42,74,61,57,42,59,7,7,6,6,42,6,31,55,19,10,68,6,6,73,70,70,17,61,66,60,40,22,57,19,
HtmlParserTest::handlesCommentsInTable ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::handlesDataOnlyTags ,2,2,3,4,6,2,2,5,2,2,2,9,2,2,2,11,2,2,2,2,2,3,2,5,2,2,4,2,0,1,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,5,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,4,19,13,27,14,57,63,9,59,50,9,58,23,72,26,63,48,5,86,16,18,48,73,18,7,72,5,56,68,30,51,53,7,46,61,77,7,57,6,4,62,62,53,67,68,5,61,9,67,24,53,5,77,59,69,5,61,55,18,66,38,5,21,56,36,76,40,73,60,56,40,58,6,6,5,5,40,5,29,53,17,9,67,5,5,72,69,69,15,60,65,59,38,20,56,17,
HtmlParserTest::handlesEscapedData ,1,1,3,4,6,1,2,5,2,1,1,10,2,1,1,11,1,1,2,1,1,4,1,6,1,1,4,1,1,0,1,1,1,3,1,1,2,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,1,1,2,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,2,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,20,14,28,15,58,64,9,60,51,9,59,24,73,27,64,49,5,87,17,19,49,74,19,7,73,5,57,69,31,52,54,7,47,62,78,7,58,6,4,63,63,54,68,69,5,62,9,68,25,54,5,78,60,70,5,62,56,19,67,39,5,22,57,37,77,41,74,61,57,41,59,6,6,5,5,41,5,30,54,18,9,68,5,5,73,70,70,16,61,66,60,39,21,57,18,
HtmlParserTest::handlesEscapedScript ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::handlesFrames ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::handlesImplicitCaptionClose ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::handlesInputInTable ,3,3,3,4,5,3,3,6,3,3,3,8,3,3,3,9,3,3,2,3,3,3,3,7,3,3,2,3,3,3,3,3,3,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,4,21,15,29,16,58,64,10,60,51,10,59,25,73,28,64,49,6,87,18,20,49,74,20,8,73,6,57,69,32,52,54,8,48,62,78,8,58,7,5,63,63,54,68,69,6,62,10,68,26,55,6,78,60,70,6,62,56,20,67,40,6,23,57,38,77,42,74,61,57,42,59,7,7,6,6,42,6,31,55,19,10,68,6,6,73,70,70,17,61,66,60,40,22,57,19,
HtmlParserTest::handlesInvalidDoctypes ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
HtmlParserTest::handlesInvalidStartTags ,1,1,3,4,6,1,3,6,3,0,0,11,3,0,0,12,0,0,2,0,0,5,0,7,0,0,4,0,2,1,0,0,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,1,2,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,8,5,21,15,29,16,59,65,10,61,52,10,60,25,74,28,65,50,6,88,18,20,50,75,20,8,74,6,58,70,32,53,55,8,48,63,79,8,59,7,5,64,64,55,69,70,6,63,10,69,26,55,6,79,61,71,6,63,57,20,68,40,6,23,58,38,78,42,75,62,58,42,60,7,7,6,6,42,6,31,55,19,10,69,6,6,74,71,71,17,62,67,61,40,22,58,19,
